,donor_id,churn_date
522335,5729513340641538442,2010-12-30
522397,5729513340641538442,2016-11-22
522403,5730207020009925994,2011-7-17
522414,5732783959522969001,2018-7-12
522419,5732783959522969001,2020-2-26
522450,5733349503190108461,2011-6-9
522453,5733943328055911160,2016-1-21
522473,5734130326297793545,2012-3-25
522495,5734155727244271462,2010-10-22
522579,5737473630448509779,2020-1-25
522580,5737745293671845980,2018-7-16
522582,5737785164496790244,2020-2-14
522616,5738385480697189705,2020-3-17
522712,5738733091415683126,2020-1-24
522726,5741278456193335661,2011-1-3
522745,5741708069047994074,2010-3-7
522755,5741708069047994074,2011-2-7
522766,5741958985639553660,2010-9-30
522808,5741958985639553660,2020-1-10
522812,5742963842735386296,2018-1-18
522824,5743784092795938530,2001-8-21
522834,5743791825867749238,2007-10-27
522835,5745039050219973424,2020-1-13
522838,5745351552083512214,2012-11-18
522848,5745723899222282829,2003-4-16
522896,5749990208857438429,2010-12-28
522932,5751390369917398248,2011-3-26
522933,5752217208616620765,2008-9-7
522938,5754096779779350353,2014-2-4
522942,5754393032292064122,2013-10-19
522972,5755131532626831048,2009-3-3
522989,5755131532626831048,2011-3-31
522990,5755635894339705005,2020-2-25
522991,5755732589253078794,2016-12-22
523012,5757536458694609400,2013-7-27
523048,5763675940924581187,2014-2-26
523075,5763675940924581187,2016-10-26
523079,5765678087015602050,2016-2-18
523091,5766510350198164306,2012-1-19
523175,5767369469995930903,2015-11-19
523186,5767530463774030399,2014-10-11
523194,5767530463774030399,2019-4-16
523290,5767877711019534248,2017-5-12
523297,5768341536961302164,2011-3-24
523392,5769073307764766700,2020-2-19
523472,5769505806902457134,2020-2-18
523496,5771245305130392979,2010-12-23
523568,5771797632348409795,2020-2-9
523674,5773031355126735733,2011-8-16
523691,5773031355126735733,2013-7-21
523714,5773270787048396790,2008-12-2
523724,5773307622716738336,2001-6-11
523728,5776454224688419936,2007-7-5
523733,5776616022655470746,2016-6-26
523740,5777205886052326212,2016-1-19
523752,5777205886052326212,2017-1-19
523769,5777237742340285963,2002-1-15
523773,5781487339219335923,2012-5-12
523777,5781801308059402474,2003-4-11
523785,5781801308059402474,2004-3-11
523851,5783252681726080335,2020-3-5
523876,5785806389943815247,2018-9-27
523896,5787990777913634464,2011-7-16
523900,5789261006220983697,2017-11-9
523926,5789530205291778858,2008-8-27
523933,5790274903787711512,2019-1-28
523938,5790762452129824611,2012-5-14
523939,5791222765303050555,2001-9-20
523940,5791222765303050555,2002-9-20
523941,5791222765303050555,2003-9-20
523942,5791222765303050555,2004-9-20
523943,5791222765303050555,2005-9-20
523944,5791222765303050555,2006-9-20
523945,5791222765303050555,2007-9-20
523946,5791222765303050555,2008-9-20
523947,5791222765303050555,2009-9-20
523948,5791222765303050555,2010-9-20
523951,5791222765303050555,2013-9-20
523982,5791490438417801243,2011-6-20
523992,5792695806942432497,2020-2-14
523994,5793491020310795156,2005-10-12
524088,5793989919240945553,2009-4-9
524159,5793989919240945553,2015-6-10
524181,5794798883993174235,2003-2-22
524225,5795348154019837521,2017-6-4
524228,5795830063850196320,2010-4-21
524251,5796237321160156433,2016-10-1
524270,5796334512509254431,2006-8-17
524271,5796714977701202396,2009-3-16
524291,5797101621834054836,2020-3-2
524297,5798166488116424099,2019-6-9
524300,5801147516495562442,2015-10-10
524304,5802393615667094656,2002-9-11
524354,5803652534533923488,2014-5-21
524395,5803876175179831198,2013-4-27
524410,5804553163235525347,2020-1-12
524412,5806015278366961185,2020-3-13
524456,5806474995778867468,2011-2-5
524481,5806474995778867468,2013-6-8
524482,5806474995778867468,2013-10-5
524484,5806474995778867468,2014-3-8
524488,5806931038992652798,2018-12-4
524492,5806931038992652798,2019-7-2
524646,5807648349840892625,2020-1-3
524671,5813763328303695375,2013-3-20
524691,5813951149684855003,2019-6-12
524734,5814434384499926377,2007-6-9
524777,5814434384499926377,2011-8-10
524880,5818074868001199027,2010-9-20
524884,5818171081099785773,2014-5-20
524885,5818171081099785773,2014-12-21
524911,5818813636297941217,2020-3-4
525034,5819361782211093089,2017-4-20
525128,5820834757865059675,2020-3-18
525148,5822130688776431020,2017-2-8
525149,5823366823162216581,2019-3-19
525295,5823461455922359118,2018-12-20
525302,5824272567140729977,2013-10-19
525323,5824272567140729977,2015-11-19
525329,5824647311007623633,2005-10-12
525330,5826918257225844223,2007-1-30
525331,5827044990338028178,2019-3-25
525340,5828816670731981153,2020-2-17
525346,5829293571168902000,2007-9-19
525369,5829582688533029341,2002-5-17
525372,5830598901550407542,2012-1-29
525432,5831041584085930555,2020-3-10
525444,5832297634381930561,2016-1-18
525498,5833682977401988285,2020-3-19
525530,5834413192982811724,2016-2-8
525533,5834413192982811724,2016-8-8
525544,5836858602263623661,2007-7-17
525556,5837331264370239358,2019-8-17
525573,5837690146485095711,2013-8-5
525575,5840338936301013141,2019-3-22
525590,5842378557757070282,2013-7-21
525592,5842378557757070282,2013-12-21
525632,5842378557757070282,2017-10-21
525639,5842378557757070282,2020-3-8
525641,5842953418150694721,2000-10-9
525644,5843806601710990145,2007-6-12
525736,5845911896926930218,2008-7-13
525737,5847035213528261201,1994-6-6
525738,5847035213528261201,1995-5-30
525739,5847035213528261201,1996-5-20
525740,5847035213528261201,1997-11-23
525741,5847035213528261201,1998-7-5
525750,5847174458264784558,2005-6-14
525774,5848005041807941535,2009-4-1
525795,5849558888256299597,2014-1-3
525939,5851230822419037447,2018-9-24
525941,5851866965873150166,2011-5-12
525961,5852502302197693328,2016-5-1
525974,5853499335541353601,2012-8-31
525987,5854800220083004642,2002-7-11
525990,5855412097086684150,2020-2-29
525995,5855899121000629551,2011-3-21
526011,5857604831293686974,2019-6-15
526016,5858892870365259765,2009-4-25
526022,5859338031084103650,2020-3-2
526034,5861996622659309385,2020-3-1
526044,5862370977095349324,2017-10-13
526049,5863480676300041682,2009-6-16
526092,5865031966634678410,2010-5-21
526110,5866010066320979383,2010-9-26
526135,5866748656795067189,2020-3-21
526142,5867527300413786283,2014-6-29
526192,5867527300413786283,2018-8-30
526197,5868734108933847518,2007-7-20
526263,5869503637307921880,2009-3-18
526281,5869637012987273743,2014-11-9
526286,5869872679773201168,2020-2-26
526290,5870521258586667110,2010-1-14
526418,5870609966584956359,2020-1-12
526432,5871871606042472797,2002-7-11
526433,5871871606042472797,2002-12-11
526439,5872290039023495955,2001-2-15
526441,5875469112142946817,2001-12-21
526464,5876356182874727910,2015-6-11
526466,5877675004904236546,2007-2-20
526698,5878157739063404597,2020-3-9
526752,5878515739644041778,2008-3-8
526763,5878537065348336741,2016-4-14
526999,5878689709965171663,2020-3-17
527002,5880727574717353796,2020-3-6
527146,5885034478418692269,2012-5-18
527152,5885407053245675087,2020-3-6
527159,5886845432248540990,2010-2-17
527416,5887982038083418173,2020-3-3
527438,5889722616025780265,2014-3-8
527548,5890478493931527328,2010-5-13
527550,5890478493931527328,2012-8-3
527617,5890478493931527328,2020-3-13
527658,5890903951795282548,2015-9-30
527688,5891443926015441317,2010-1-11
527757,5893460642761374510,2020-2-16
527859,5894051162117348961,2009-2-11
527871,5895712210055760241,2020-1-10
527875,5896063315971474067,2003-5-18
527955,5897388892209217458,2018-2-6
527973,5897388892209217458,2020-2-3
528208,5897968145099680604,2020-3-19
528245,5899318739298369145,2012-12-22
528247,5900208681974367172,2006-10-20
528260,5900374346830747654,2015-9-17
528265,5900374346830747654,2016-2-17
528271,5900374346830747654,2016-8-17
528280,5901288371839252584,2020-3-15
528295,5905510222438922379,2001-10-22
528301,5905822832065726289,2001-2-15
528305,5906517068681835297,2012-7-15
528315,5907562766525468141,2016-8-9
528369,5909373333727060957,2011-5-24
528370,5910279662452261609,2001-8-9
528371,5910279662452261609,2002-8-9
528504,5911381068999945167,2020-2-21
528505,5912458084571164301,2016-3-13
528558,5912939068712101248,2018-5-12
528580,5912939068712101248,2020-3-12
528585,5914272947795793579,2001-5-20
528587,5914272947795793579,2002-12-20
528719,5914592241563409181,2020-2-4
528896,5917397169926387852,2015-6-20
528930,5917543255061770961,2017-9-3
528949,5917543255061770961,2019-12-2
528960,5917651311855195213,2015-4-2
528990,5918942754057939605,2020-1-11
529019,5919387646777667638,2017-4-22
529035,5919482497841440837,2020-2-28
529045,5919920108779720473,2010-12-22
529053,5921073136786903766,2017-8-15
529092,5924160949192431630,2012-2-15
529172,5925697460712877843,2009-4-10
529283,5927655447839351025,2016-3-29
529284,5929531522316706071,2007-5-15
529299,5933464554890171182,2008-10-13
529336,5934594529356830059,2005-3-14
529339,5937932910348764370,2020-1-23
529374,5944787923818046381,2011-6-4
529382,5944787923818046381,2016-4-20
529392,5945784876958239132,2012-4-14
529425,5947553677790881791,2014-9-15
529484,5948897381804594538,2008-7-8
529594,5949498044492246866,2016-2-15
529626,5949937973188946269,2009-10-9
529664,5949937973188946269,2013-5-9
529736,5949937973188946269,2020-1-1
529758,5950727011042582349,2008-11-1
529761,5950847429356257879,2010-6-26
529911,5951230859018219718,2013-4-20
529933,5951256851229494413,2020-2-25
529937,5951713312735498416,2010-11-30
529940,5952460752908832049,2020-3-15
529965,5954219477445268838,2008-12-21
529966,5954400881903133042,2018-9-20
529967,5954400881903133042,2019-9-8
529968,5954668790591025998,2020-2-27
529982,5956408831517593112,2010-2-26
530020,5957203550307681668,2020-2-27
530021,5960754072846590206,2015-2-22
530073,5960754072846590206,2020-1-15
530079,5960834009745316376,2008-11-29
530120,5961363768752444940,2020-2-15
530128,5962172020774616505,2016-1-21
530164,5964031001053937117,2003-7-9
530168,5965871830213762652,2011-12-18
530187,5967010970994573534,2013-10-19
530218,5967355966758306765,2020-3-2
530237,5968489371057282117,2008-7-28
530281,5968583262784822662,2012-8-15
530283,5968774375154223081,2014-8-2
530287,5969986165902399096,2011-9-21
530309,5970574150185735729,2002-3-20
530310,5971086653384324856,2013-9-21
530313,5972653122950163348,2010-11-26
530314,5975522379082705555,2007-2-27
530315,5975522379082705555,2008-2-13
530328,5975652420752605417,2019-1-10
530337,5975652420752605417,2019-12-26
530344,5976388123520450401,2007-4-19
530395,5977102564484837367,2015-12-17
530406,5977203454562016629,2010-10-24
530458,5977800258868082494,2005-1-18
530620,5977800258868082494,2020-3-21
530650,5978963503877799442,2015-4-22
530657,5979684234705506818,2009-11-17
530658,5980779417691136799,2020-3-7
530659,5982620713639560691,2007-3-15
530685,5982620713639560691,2009-10-30
530690,5983315084433171432,2001-1-12
530699,5983650140978036146,2001-6-20
530751,5984447365889152028,2020-1-11
530752,5984660363576694728,1998-12-14
530753,5984660363576694728,2000-10-8
530754,5984660363576694728,2001-11-29
530761,5984660363576694728,2009-10-18
530841,5985019073972872404,2009-9-10
530848,5985532005043269367,2020-1-15
530888,5985969408348661485,2017-6-11
530893,5986694691526887322,2018-10-31
530902,5986694691526887322,2020-1-20
530912,5986903031373475195,2003-1-18
531017,5988124511366505455,2015-10-24
531023,5990464130905578910,2018-4-19
531057,5992157393486729849,2006-9-13
531062,5992305976577087201,2011-2-10
531141,5992872379118834462,2018-4-12
531173,5997422534067894364,2008-8-6
531199,5998957495204213822,2013-3-26
531216,5998957495204213822,2014-11-26
531217,6001624864738323794,2005-8-20
531284,6002228129066573765,2020-3-6
531369,6002609452002647835,2008-11-10
531526,6005164460731730800,2020-1-23
531660,6005334744145830904,2020-2-17
531747,6007119995923455963,2008-1-9
531759,6008182640734661186,2017-11-19
531774,6008494440107578369,2009-9-7
531775,6009976683758847422,2008-11-30
531786,6010641818426082361,2009-8-19
531912,6010701229751374744,2011-1-13
531929,6011437420612450197,2020-3-14
531966,6011586160377625018,2020-2-21
532061,6012144232312892792,2008-9-18
532088,6012510338467439695,2009-10-6
532157,6013405268584220983,2014-12-17
532169,6013842684910590653,2013-7-18
532218,6014312713289115550,2020-2-27
532250,6014352713113753881,2005-3-12
532320,6016299832172002025,2007-5-10
532321,6016658367504595142,2011-1-27
532358,6018708479091472462,2014-12-19
532385,6022499256937386036,2006-8-13
532411,6022789358995145118,2011-2-16
532491,6022789358995145118,2020-2-16
532496,6024737435295467122,2008-12-20
532497,6026264163874934746,2009-4-16
532603,6026364849964920503,2015-9-26
532605,6026420149997848718,2018-5-13
532618,6027521011215806797,2016-2-22
532775,6027806340154641843,2020-1-22
532805,6028612297924554145,2016-1-16
532848,6028612297924554145,2020-1-12
532850,6029168709045620949,2000-10-14
532856,6029437034041267988,2012-11-3
532929,6030999913234981236,2019-1-18
532930,6032334800204604771,2011-10-27
533056,6033730571720584578,2020-3-10
533075,6033905837906369920,2020-3-15
533077,6037187700486774322,2013-3-8
533089,6037641264969733768,2014-4-30
533098,6038443288405804578,2001-5-10
533107,6040145529932228201,2019-6-13
533154,6043141948148908211,2020-2-22
533185,6043474819800642194,2020-2-14
533196,6044471001986439436,2008-4-2
533207,6044574403745191327,2017-9-6
533240,6044664464066436703,2019-11-2
533262,6047187917551606629,2003-12-21
533315,6047384227610006750,2014-1-27
533371,6047384227610006750,2020-1-20
533421,6048503674888966588,2017-9-25
533492,6049004988184814472,2020-3-6
533494,6049020678173120738,2010-1-19
533521,6049282430450706547,2016-2-10
533526,6050922635277341665,2002-8-19
533527,6051148608484349824,2013-3-10
533537,6051453192227498872,2011-9-22
533554,6051453192227498872,2013-4-22
533557,6052574005958813605,2010-10-16
533558,6053893293034551944,2010-1-6
533560,6055774218793163551,2000-10-19
533561,6055774218793163551,2001-5-22
533583,6058520204530945594,2008-11-4
533617,6058520204530945594,2012-2-1
533623,6058520204530945594,2013-2-1
533629,6059260607459750660,2002-10-15
533658,6060219533347523230,2011-12-1
533691,6060269530809229174,2014-2-25
533714,6060975678973107337,2008-12-23
533761,6061997049390980372,2015-6-3
533762,6061997049390980372,2016-1-6
533806,6061997049390980372,2020-1-23
533867,6063771609440166942,2020-1-20
533912,6065282383191723009,2017-2-22
533913,6065935366811977158,2019-9-28
533919,6067165970235352203,2001-2-11
533931,6067443641744306093,2020-3-5
533933,6069247478486221575,2018-9-4
533947,6069509535064094488,2014-5-20
533956,6069509535064094488,2015-2-20
533988,6069573722123151480,2009-10-2
533989,6069870013696068674,2011-4-19
533990,6069870013696068674,2012-4-17
534019,6070311734952144278,2015-7-31
534062,6070394150050232470,2020-3-9
534076,6071598198209922599,2016-11-9
534232,6071843901738472948,2020-1-31
534236,6072394763769279423,2012-12-17
534239,6072417457833038585,2012-12-20
534272,6073021167502055261,2013-3-9
534276,6076468133230376084,2007-5-6
534359,6077056202567283760,2020-3-15
534384,6078180314922341889,2010-12-22
534467,6078180314922341889,2017-11-22
534494,6078663142660937044,2012-7-9
534512,6079650514312919950,2013-10-17
534527,6080119580276632060,2010-2-21
534544,6080648975584751595,2008-11-18
534608,6081210427494543473,2020-3-15
534623,6081637513066361404,2002-2-9
534625,6081863027121199105,2009-2-27
534642,6082321546011669861,2018-9-25
534673,6082452158743338909,2015-8-6
534730,6085220910720737705,2005-6-10
534734,6086458847969604760,2013-4-9
534739,6087288810444268308,2016-5-9
534752,6088184297566589600,2009-5-26
534805,6088804047962298374,2010-9-17
534807,6090018769750149856,2009-11-23
534809,6090456251349446443,2007-12-15
534824,6090456251349446443,2009-6-27
534836,6091778347211601406,2020-3-16
534880,6092850602060824539,2010-4-18
534890,6093249912119884003,2009-7-25
534934,6093249912119884003,2013-10-25
534945,6093717844830705280,2002-12-16
534956,6093818195918874687,2008-9-9
535067,6095002525586034082,2016-3-5
535077,6095495998644092197,2015-8-3
535082,6097780914727918732,2012-11-24
535119,6098190926009864952,2020-2-11
535120,6098230117844084257,2007-5-20
535124,6099422157542340302,2005-12-21
535125,6099496007611743557,2007-4-25
535129,6100775467426434725,2012-6-22
535211,6100775467426434725,2020-2-22
535235,6100913443492518530,2020-2-12
535250,6101160930406840823,2001-11-17
535275,6101872968739667492,2009-4-21
535289,6104452029210769397,2007-12-24
